Date,Close,High,Low,Open,Volume,Ticker
,XLF,XLF,XLF,XLF,XLF,
2018-01-02,24.00691032409668,24.15308427021151,23.895131019433226,24.15308427021151,55436100,XLF
2018-01-03,24.13589096069336,24.153088284277118,23.97251966670173,24.049905982801604,56906200,XLF
2018-01-04,24.359447479248047,24.54001606889284,24.230470852374218,24.27346251465656,62247000,XLF
2018-01-05,24.428234100341797,24.488423081028266,24.27346149856132,24.488423081028266,37989500,XLF
2018-01-08,24.39384651184082,24.445436843870944,24.30786153177256,24.40244353382327,44252100,XLF
2018-01-09,24.5830078125,24.711984439800506,24.454031185199494,24.497022847624066,51418700,XLF
2018-01-10,24.789382934570312,24.892565271167562,24.617412920250764,24.660406243844452,64670900,XLF
2018-01-11,24.909753799438477,24.935549786178772,24.772178483544486,24.892558114972076,42361700,XLF
2018-01-12,25.13330841064453,25.150505731246678,24.901149502595832,25.05592210796163,44537500,XLF
2018-01-16,25.064523696899414,25.391266266411037,24.926948396060926,25.348272959882163,67563800,XLF
2018-01-17,25.25368881225586,25.322476456809756,24.926946270604727,25.133309204266425,54312000,XLF
2018-01-18,25.219295501708984,25.348272137055,25.184902497629267,25.33967347602835,49247400,XLF
2018-01-19,25.399864196777344,25.408461217808767,25.253690238839575,25.305280565162636,60727800,XLF
2018-01-22,25.606225967407227,25.61482462807109,25.3740670495634,25.408460052192027,46868900,XLF
2018-01-23,25.63202476501465,25.67501807580754,25.425661793290114,25.54603978345598,60862000,XLF
2018-01-24,25.803997039794922,25.864186040269914,25.597634049583267,25.752406702248823,66371000,XLF
2018-01-25,25.752399444580078,25.907170413600056,25.666414479551115,25.907170413600056,45423700,XLF
2018-01-26,25.941572189331055,25.95017085220119,25.709413211919173,25.82979285207381,33871900,XLF
2018-01-29,25.8383846282959,26.07914221969081,25.821188946074553,25.95876424400681,41037700,XLF
2018-01-30,25.503040313720703,25.812585496660446,25.503040313720703,25.649214245661515,67316900,XLF
2018-01-31,25.57183265686035,25.7008092934834,25.485847685769347,25.57183265686035,49504500,XLF
2018-02-01,25.81258773803711,25.838382078837473,25.511641188494426,25.52023984877013,60824200,XLF
2018-02-02,25.245094299316406,25.829790194100347,25.227896975345804,25.761000898217926,73086000,XLF
2018-02-05,23.972515106201172,25.116110666532354,23.731759181937807,24.703384819200814,147871500,XLF
2018-02-06,24.41104507446289,24.47123407560023,23.362032786002988,23.42222178714033,159006400,XLF
2018-02-07,24.428234100341797,24.77217230428357,24.264862838459436,24.368045119655328,102699400,XLF
2018-02-08,23.353429794311523,24.514222846891418,23.336232471452092,24.471229539742843,135270500,XLF
2018-02-09,23.800552368164062,23.98111935342972,23.00949348979929,23.70596872443799,149504900,XLF
2018-02-12,24.13589096069336,24.376648570784866,23.826345696293856,24.04130732100972,83571800,XLF
2018-02-13,24.239072799682617,24.2906631294225,23.929527541189298,23.998315194184812,43365500,XLF
2018-02-14,24.815168380737305,24.823767041801077,24.13588891694145,24.221873887552267,57379700,XLF
2018-02-15,24.95275115966797,25.055931843317666,24.677600483232254,25.021538828776897,66976000,XLF
2018-02-16,24.918354034423828,25.133315684079022,24.797976035425634,24.832369046556302,47508200,XLF
2018-02-20,24.840965270996094,25.11611589314204,24.763578953514163,24.86676125683243,58236100,XLF
2018-02-21,24.875356674194336,25.27948389275602,24.823766349277854,24.849560691722665,44578800,XLF
2018-02-22,24.668994903564453,25.073122141277715,24.608805914971725,24.935546841629503,47602700,XLF
2018-02-23,25.038726806640625,25.038726806640625,24.73778025165175,24.746378912083063,41187300,XLF
2018-02-26,25.41706085205078,25.41706085205078,25.055925273908144,25.219296560217828,55124200,XLF
2018-02-27,25.17630386352539,25.597628414120614,25.159106541453692,25.434257134493276,72752100,XLF
2018-02-28,24.82376480102539,25.39986192008012,24.82376480102539,25.305278296943346,65254700,XLF
2018-03-01,24.39384651184082,25.03013274030262,24.256269559715353,24.832366794137492,82467900,XLF
2018-03-02,24.45403480529785,24.52282245937635,23.981118248484524,24.221875857772783,78991200,XLF
2018-03-05,24.797971725463867,24.935547026130013,24.256267544067327,24.26486620536233,58952100,XLF
2018-03-06,24.90115737915039,24.952749357276033,24.643204048631294,24.935552031234153,49746100,XLF
2018-03-07,24.8581600189209,24.909750345220367,24.565812103179077,24.591608086342262,41530200,XLF
2018-03-08,24.935548782348633,24.96994342995107,24.668996823538002,24.918351458547413,50803000,XLF
2018-03-09,25.537439346313477,25.554635028304016,25.098917475030305,25.202098127081115,54595700,XLF
2018-03-12,25.451457977294922,25.632024963945103,25.40846466616836,25.53744295952092,51784500,XLF
2018-03-13,25.16770362854004,25.59762681328438,25.10751464508012,25.57183083179007,47049400,XLF
2018-03-14,24.883960723876953,25.279489367270244,24.806574399730053,25.279489367270244,57278900,XLF
2018-03-15,24.89255142211914,25.030126701023306,24.815165122732214,24.978534741414226,47451600,XLF
2018-03-16,24.91412925720215,25.155761594454493,24.91412925720215,24.94864745709669,61278200,XLF
2018-03-19,24.732900619506836,24.965904615481847,24.499896623531825,24.879606656306287,52145000,XLF
2018-03-20,24.793310165405273,24.896868051748037,24.732902084203978,24.82783000951845,37146500,XLF
2018-03-21,24.784683227539062,25.11261520262735,24.69838689872348,24.83646300002477,53291400,XLF
